Trace,Latitude,Longitude,Altitude
7753,52.2254916,6.6932213,0.02
7754,52.2254916,6.6932213,0.02
7755,52.2254917,6.6932211,0.02
7756,52.2254917,6.6932211,0.02
7757,52.2254917,6.6932211,0.02
7758,52.2254917,6.6932211,0.02
7759,52.2254917,6.6932211,0.02
7760,52.2254917,6.6932211,0.02
7761,52.2254917,6.6932211,0.02
7762,52.2254917,6.6932211,0.02
7763,52.2254917,6.6932211,0.02
7764,52.2254917,6.6932211,0.02
7765,52.2254917,6.6932211,0.02
7766,52.2254917,6.6932211,0.02
7767,52.2254917,6.6932211,0.02
7768,52.2254917,6.6932211,0.02
7769,52.2254917,6.6932211,0.02
7770,52.2254918,6.6932211,0.02
7771,52.2254918,6.6932211,0.02
7772,52.2254918,6.6932211,0.02
7773,52.2254918,6.6932211,0.02
7774,52.2254918,6.6932211,0.02
7775,52.2254918,6.6932211,0.02
7776,52.2254918,6.6932211,0.02
7777,52.2254918,6.6932211,0.02
7778,52.2254919,6.693221,0.02
7779,52.2254919,6.693221,0.02
7780,52.2254919,6.693221,0.02
7781,52.2254919,6.693221,0.02
7782,52.2254919,6.693221,0.02
7783,52.2254919,6.693221,0.02
7784,52.225492,6.6932209,0.02
7785,52.225492,6.6932209,0.02
7786,52.225492,6.6932209,0.02
7787,52.225492,6.6932209,0.02
7788,52.225492,6.6932209,0.02
7789,52.225492,6.6932209,0.02
7790,52.225492,6.6932209,0.02
7791,52.225492,6.6932211,0.02
7792,52.225492,6.6932211,0.02
7793,52.225492,6.6932211,0.02
7794,52.225492,6.6932211,0.02
7795,52.225492,6.6932211,0.02
7796,52.225492,6.6932211,0.02
7797,52.225492,6.6932211,0.02
7798,52.225492,6.6932211,0.02
7799,52.225492,6.6932211,0.02
7800,52.225492,6.6932211,0.02
7801,52.225492,6.6932211,0.02
7802,52.225492,6.6932211,0.02
7803,52.225492,6.6932211,0.02
7804,52.225492,6.6932211,0.02
7805,52.225492,6.6932211,0.02
7806,52.225492,6.6932211,0.02
7807,52.225492,6.6932211,0.02
7808,52.225492,6.6932211,0.02
7809,52.225492,6.693221,0.02
7810,52.225492,6.693221,0.02
7811,52.225492,6.693221,0.02
7812,52.225492,6.693221,0.02
7813,52.225492,6.693221,0.02
7814,52.225492,6.693221,0.02
7815,52.225492,6.693221,0.02
7816,52.225492,6.693221,0.02
7817,52.225492,6.693221,0.02
7818,52.225492,6.693221,0.02
7819,52.225492,6.693221,0.02
7820,52.225492,6.693221,0.02
7821,52.225492,6.693221,0.02
7822,52.225492,6.693221,0.02
7823,52.2254922,6.6932211,0.02
7824,52.2254922,6.6932211,0.02
7825,52.2254922,6.6932211,0.02
7826,52.2254922,6.6932211,0.02
7827,52.2254922,6.6932211,0.02
7828,52.2254922,6.6932211,0.02
7829,52.2254922,6.6932211,0.02
7830,52.2254922,6.6932211,0.02
7831,52.2254922,6.6932211,0.02
7832,52.2254922,6.6932211,0.02
7833,52.2254922,6.6932211,0.02
7834,52.2254922,6.6932211,0.02
7835,52.2254922,6.6932211,0.02
7836,52.2254922,6.6932211,0.02
7837,52.2254923,6.693221,0.02
7838,52.2254923,6.693221,0.02
7839,52.2254923,6.693221,0.02
7840,52.2254923,6.693221,0.02
7841,52.2254923,6.693221,0.02
7842,52.2254923,6.693221,0.02
7843,52.2254923,6.693221,0.02
7844,52.2254923,6.693221,0.02
7845,52.2254923,6.693221,0.02
7846,52.2254923,6.693221,0.02
7847,52.2254923,6.6932209,0.02
7848,52.2254923,6.6932209,0.02
7849,52.2254923,6.6932209,0.02
7850,52.2254923,6.6932209,0.02
7851,52.2254923,6.6932209,0.02
7852,52.2254923,6.6932209,0.02
7853,52.2254923,6.6932209,0.02
7854,52.2254923,6.6932209,0.02
7855,52.2254923,6.6932209,0.02
7856,52.2254923,6.6932209,0.02
7857,52.2254923,6.6932209,0.02
7858,52.2254923,6.6932209,0.02
7859,52.2254925,6.6932208,0.02
7860,52.2254925,6.6932208,0.02
7861,52.2254925,6.6932208,0.02
7862,52.2254925,6.6932208,0.02
7863,52.2254925,6.6932208,0.02
7864,52.2254925,6.6932208,0.02
7865,52.2254925,6.6932208,0.02
7866,52.2254925,6.6932208,0.02
7867,52.2254925,6.6932208,0.02
7868,52.2254925,6.6932208,0.02
7869,52.2254925,6.6932208,0.02
7870,52.2254925,6.6932208,0.02
7871,52.2254926,6.6932208,0.02
7872,52.2254926,6.6932208,0.02
7873,52.2254926,6.6932208,0.02
7874,52.2254926,6.6932208,0.02
7875,52.2254926,6.6932208,0.02
7876,52.2254926,6.6932208,0.02
7877,52.2254926,6.6932207,0.02
7878,52.2254926,6.6932207,0.02
7879,52.2254926,6.6932207,0.02
7880,52.2254926,6.6932207,0.02
7881,52.2254926,6.6932207,0.02
7882,52.2254926,6.6932207,0.02
7883,52.2254926,6.6932207,0.02
7884,52.2254926,6.6932207,0.02
7885,52.2254926,6.6932207,0.02
7886,52.2254926,6.6932207,0.02
7887,52.2254926,6.6932207,0.02
7888,52.2254926,6.6932207,0.02
7889,52.2254927,6.6932207,0.02
7890,52.2254927,6.6932207,0.02
7891,52.2254927,6.6932207,0.02
7892,52.2254927,6.6932207,0.02
7893,52.2254927,6.6932207,0.02
7894,52.2254927,6.6932207,0.02
7895,52.2254927,6.6932207,0.02
7896,52.2254926,6.6932206,0.02
7897,52.2254926,6.6932206,0.02
7898,52.2254926,6.6932206,0.02
7899,52.2254926,6.6932206,0.02
7900,52.2254926,6.6932206,0.02
7901,52.2254926,6.6932206,0.02
7902,52.2254926,6.6932206,0.02
7903,52.2254928,6.6932205,0.02
7904,52.2254928,6.6932205,0.02
7905,52.2254928,6.6932205,0.02
7906,52.2254928,6.6932205,0.02
7907,52.2254928,6.6932205,0.02
7908,52.2254928,6.6932205,0.02
7909,52.2254927,6.6932204,0.02
7910,52.2254927,6.6932204,0.02
7911,52.2254927,6.6932204,0.02
7912,52.2254927,6.6932204,0.02
7913,52.2254927,6.6932204,0.02
7914,52.2254927,6.6932204,0.02
7915,52.2254927,6.6932204,0.02
7916,52.2254927,6.6932204,0.02
7917,52.2254927,6.6932204,0.02
7918,52.2254927,6.6932204,0.02
7919,52.2254927,6.6932204,0.02
7920,52.2254927,6.6932204,0.02
7921,52.2254927,6.6932204,0.02
7922,52.2254927,6.6932204,0.02
7923,52.2254927,6.6932204,0.02
7924,52.2254927,6.6932204,0.02
7925,52.2254927,6.6932204,0.02
7926,52.2254927,6.6932204,0.02
7927,52.2254927,6.6932205,0.02
7928,52.2254927,6.6932205,0.02
7929,52.2254927,6.6932205,0.02
7930,52.2254927,6.6932205,0.02
7931,52.2254927,6.6932205,0.02
7932,52.2254927,6.6932205,0.02
7933,52.2254927,6.6932205,0.02
7934,52.2254927,6.6932205,0.02
7935,52.2254927,6.6932205,0.02
7936,52.2254927,6.6932205,0.02
7937,52.2254927,6.6932205,0.02
7938,52.2254927,6.6932205,0.02
7939,52.2254927,6.6932205,0.02
7940,52.2254927,6.6932205,0.02
7941,52.2254927,6.6932205,0.02
7942,52.2254928,6.6932205,0.02
7943,52.2254928,6.6932205,0.02
7944,52.2254928,6.6932205,0.02
7945,52.2254928,6.6932205,0.02
7946,52.2254928,6.6932205,0.02
7947,52.2254928,6.6932205,0.02
7948,52.2254928,6.6932205,0.02
7949,52.2254928,6.6932205,0.02
7950,52.2254928,6.6932205,0.02
7951,52.2254928,6.6932205,0.02
7952,52.2254928,6.6932205,0.02
7953,52.2254928,6.6932205,0.02
7954,52.2254928,6.6932205,0.02
7955,52.2254928,6.6932205,0.02
7956,52.2254928,6.6932205,0.02
7957,52.2254928,6.6932205,0.02
7958,52.2254928,6.6932204,0.02
7959,52.2254928,6.6932204,0.02
7960,52.2254928,6.6932204,0.02
7961,52.2254928,6.6932204,0.02
7962,52.2254928,6.6932204,0.02
7963,52.2254928,6.6932204,0.02
7964,52.2254928,6.6932204,0.02
7965,52.2254928,6.6932204,0.02
7966,52.2254928,6.6932204,0.02
7967,52.2254928,6.6932204,0.02
7968,52.2254928,6.6932204,0.02
7969,52.2254931,6.6932204,0.02
7970,52.2254931,6.6932204,0.02
7971,52.2254931,6.6932204,0.02
7972,52.2254931,6.6932204,0.02
7973,52.2254931,6.6932204,0.02
7974,52.2254931,6.6932204,0.02
7975,52.2254931,6.6932204,0.02
7976,52.2254931,6.6932204,0.02
7977,52.2254931,6.6932204,0.02
7978,52.2254931,6.6932204,0.02
7979,52.2254931,6.6932204,0.02
7980,52.2254931,6.6932204,0.02
7981,52.2254931,6.6932204,0.02
7982,52.225493,6.6932204,0.02
7983,52.225493,6.6932204,0.02
7984,52.225493,6.6932204,0.02
7985,52.225493,6.6932204,0.02
7986,52.225493,6.6932204,0.02
7987,52.225493,6.6932204,0.02
7988,52.225493,6.6932204,0.02
7989,52.225493,6.6932204,0.02
7990,52.225493,6.6932204,0.02
7991,52.225493,6.6932204,0.02
7992,52.225493,6.6932204,0.02
7993,52.225493,6.6932204,0.02
7994,52.225493,6.6932204,0.02
7995,52.2254931,6.6932204,0.02
7996,52.2254931,6.6932204,0.02
7997,52.2254931,6.6932204,0.02
7998,52.2254931,6.6932204,0.02
7999,52.2254931,6.6932204,0.02
8000,52.2254931,6.6932205,0.02
8001,52.2254931,6.6932205,0.02
8002,52.2254931,6.6932205,0.02
8003,52.2254931,6.6932205,0.02
8004,52.2254931,6.6932205,0.02
8005,52.2254931,6.6932205,0.02
8006,52.2254931,6.6932205,0.02
8007,52.2254931,6.6932205,0.02
8008,52.2254931,6.6932205,0.02
8009,52.2254931,6.6932205,0.02
8010,52.2254932,6.6932204,0.02
8011,52.2254932,6.6932204,0.02
8012,52.2254932,6.6932204,0.02
8013,52.2254932,6.6932204,0.02
8014,52.2254932,6.6932204,0.02
8015,52.2254932,6.6932204,0.02
8016,52.2254932,6.6932205,0.02
8017,52.2254932,6.6932205,0.02
8018,52.2254932,6.6932205,0.02
8019,52.2254932,6.6932205,0.02
8020,52.2254932,6.6932205,0.02
8021,52.2254932,6.6932205,0.02
8022,52.2254932,6.6932205,0.02
8023,52.2254932,6.6932205,0.02
8024,52.2254932,6.6932205,0.02
8025,52.2254932,6.6932205,0.02
8026,52.2254932,6.6932205,0.02
8027,52.2254932,6.6932205,0.02
8028,52.2254932,6.6932205,0.02
8029,52.2254932,6.6932204,0.02
8030,52.2254932,6.6932204,0.02
8031,52.2254932,6.6932204,0.02
8032,52.2254932,6.6932204,0.02
8033,52.2254932,6.6932204,0.02
8034,52.2254932,6.6932204,0.02
8035,52.2254932,6.6932204,0.02
8036,52.2254932,6.6932204,0.02
8037,52.2254932,6.6932204,0.02
8038,52.2254932,6.6932204,0.02
8039,52.2254933,6.6932205,0.02
8040,52.2254933,6.6932205,0.02
8041,52.2254933,6.6932205,0.02
8042,52.2254933,6.6932205,0.02
8043,52.2254933,6.6932205,0.02
8044,52.2254933,6.6932205,0.02
8045,52.2254933,6.6932205,0.02
8046,52.2254933,6.6932205,0.02
8047,52.2254933,6.6932205,0.02
8048,52.2254933,6.6932205,0.02
8049,52.2254933,6.6932205,0.02
8050,52.2254933,6.6932205,0.02
8051,52.2254933,6.6932205,0.02
8052,52.2254933,6.6932205,0.02
8053,52.2254933,6.6932205,0.02
8054,52.2254932,6.6932203,0.02
8055,52.2254932,6.6932203,0.02
8056,52.2254932,6.6932203,0.02
8057,52.2254932,6.6932203,0.02
8058,52.2254932,6.6932203,0.02
8059,52.2254932,6.6932203,0.02
8060,52.2254932,6.6932203,0.02
8061,52.2254932,6.6932203,0.02
8062,52.2254932,6.6932203,0.02
8063,52.2254932,6.6932203,0.02
8064,52.2254932,6.6932203,0.02
8065,52.2254932,6.6932203,0.02
8066,52.2254932,6.6932203,0.02
8067,52.2254933,6.6932204,0.02
8068,52.2254933,6.6932204,0.02
8069,52.2254933,6.6932204,0.02
8070,52.2254933,6.6932204,0.02
8071,52.2254933,6.6932204,0.02
8072,52.2254933,6.6932204,0.02
8073,52.2254933,6.6932204,0.02
8074,52.2254933,6.6932204,0.02
8075,52.2254934,6.6932204,0.02
8076,52.2254934,6.6932204,0.02
8077,52.2254934,6.6932204,0.02
8078,52.2254934,6.6932204,0.02
8079,52.2254934,6.6932204,0.02
8080,52.2254932,6.6932203,0.02
8081,52.2254932,6.6932203,0.02
8082,52.2254932,6.6932203,0.02
8083,52.2254932,6.6932203,0.02
8084,52.2254932,6.6932203,0.02
8085,52.2254932,6.6932203,0.02
8086,52.2254932,6.6932203,0.02
8087,52.2254932,6.6932203,0.02
8088,52.2254932,6.6932203,0.02
8089,52.2254933,6.6932205,0.02
8090,52.2254933,6.6932205,0.02
8091,52.2254933,6.6932205,0.02
8092,52.2254933,6.6932205,0.02
8093,52.2254933,6.6932205,0.02
8094,52.2254933,6.6932205,0.02
8095,52.2254933,6.6932205,0.02
8096,52.2254933,6.6932205,0.02
8097,52.2254933,6.6932205,0.02
8098,52.2254933,6.6932205,0.02
8099,52.2254933,6.6932205,0.02
8100,52.2254933,6.6932204,0.02
8101,52.2254933,6.6932204,0.02
8102,52.2254933,6.6932204,0.02
8103,52.2254933,6.6932204,0.02
8104,52.2254933,6.6932204,0.02
8105,52.2254933,6.6932204,0.02
8106,52.2254933,6.6932204,0.02
8107,52.2254933,6.6932204,0.02
8108,52.2254933,6.6932204,0.02
8109,52.2254933,6.6932204,0.02
8110,52.2254933,6.6932204,0.02
8111,52.2254933,6.6932204,0.02
8112,52.2254933,6.6932204,0.02
8113,52.2254934,6.6932204,0.02
8114,52.2254934,6.6932204,0.02
8115,52.2254934,6.6932204,0.02
8116,52.2254934,6.6932204,0.02
8117,52.2254934,6.6932204,0.02
8118,52.2254934,6.6932204,0.02
8119,52.2254934,6.6932204,0.02
8120,52.2254934,6.6932204,0.02
8121,52.2254934,6.6932204,0.02
8122,52.2254934,6.6932204,0.02
8123,52.2254934,6.6932204,0.02
8124,52.2254934,6.6932204,0.02
8125,52.2254934,6.6932204,0.02
8126,52.2254934,6.6932204,0.02
8127,52.2254934,6.6932204,0.02
8128,52.2254934,6.6932204,0.02
8129,52.2254934,6.6932203,0.02
8130,52.2254934,6.6932203,0.02
8131,52.2254934,6.6932203,0.02
8132,52.2254934,6.6932203,0.02
8133,52.2254934,6.6932203,0.02
8134,52.2254934,6.6932203,0.02
8135,52.2254934,6.6932203,0.03
8136,52.2254933,6.6932203,0.03
8137,52.2254933,6.6932203,0.03
8138,52.2254933,6.6932203,0.03
8139,52.2254933,6.6932203,0.03
8140,52.2254933,6.6932203,0.03
8141,52.2254933,6.6932203,0.03
8142,52.2254933,6.6932203,0.02
8143,52.2254934,6.6932202,0.02
8144,52.2254934,6.6932202,0.02
8145,52.2254934,6.6932202,0.02
8146,52.2254934,6.6932202,0.02
8147,52.2254934,6.6932202,0.02
8148,52.2254934,6.6932202,0.02
8149,52.2254934,6.6932202,0.02
8150,52.2254934,6.6932203,0.02
8151,52.2254934,6.6932203,0.02
8152,52.2254934,6.6932203,0.02
8153,52.2254934,6.6932203,0.02
8154,52.2254934,6.6932203,0.02
8155,52.2254934,6.6932203,0.02
8156,52.2254934,6.6932203,0.02
8157,52.2254934,6.6932203,0.02
8158,52.2254934,6.6932203,0.02
8159,52.2254934,6.6932203,0.02
8160,52.2254934,6.6932203,0.02
8161,52.2254934,6.6932203,0.02
8162,52.2254934,6.6932203,0.02
8163,52.2254934,6.6932203,0.02
8164,52.2254934,6.6932203,0.02
8165,52.2254934,6.6932203,0.02
8166,52.2254934,6.6932203,0.02
8167,52.2254934,6.6932202,0.02
8168,52.2254934,6.6932202,0.02
8169,52.2254934,6.6932202,0.02
8170,52.2254934,6.6932202,0.02
8171,52.2254934,6.6932202,0.02
8172,52.2254934,6.6932202,0.02
8173,52.2254934,6.6932202,0.02
8174,52.2254934,6.6932202,0.02
8175,52.2254934,6.6932202,0.02
8176,52.2254934,6.6932202,0.02
8177,52.2254934,6.6932202,0.02
8178,52.2254934,6.6932202,0.02
8179,52.2254934,6.6932202,0.02
8180,52.2254934,6.6932202,0.02
8181,52.2254934,6.6932202,0.02
8182,52.2254935,6.6932203,0.02
8183,52.2254935,6.6932203,0.02
8184,52.2254935,6.6932203,0.02
8185,52.2254935,6.6932203,0.02
8186,52.2254935,6.6932203,0.02
8187,52.2254935,6.6932203,0.02
8188,52.2254935,6.6932203,0.02
8189,52.2254935,6.6932203,0.02
8190,52.2254935,6.6932203,0.02
8191,52.2254935,6.6932203,0.02
8192,52.2254934,6.6932203,0.02
8193,52.2254934,6.6932203,0.02
8194,52.2254934,6.6932203,0.02
8195,52.2254934,6.6932203,0.02
8196,52.2254934,6.6932203,0.02
8197,52.2254934,6.6932203,0.02
8198,52.2254934,6.6932203,0.02
8199,52.2254934,6.6932203,0.02
8200,52.2254934,6.6932203,0.02
8201,52.2254934,6.6932203,0.02
8202,52.2254934,6.6932203,0.02
8203,52.2254934,6.6932203,0.02
8204,52.2254934,6.6932203,0.02
8205,52.2254934,6.6932203,0.02
8206,52.2254934,6.6932203,0.02
8207,52.2254934,6.6932204,0.02
8208,52.2254934,6.6932204,0.02
8209,52.2254934,6.6932204,0.02
8210,52.2254934,6.6932204,0.02
8211,52.2254934,6.6932204,0.02
8212,52.2254934,6.6932204,0.02
8213,52.2254934,6.6932204,0.02
8214,52.2254934,6.6932204,0.02
8215,52.2254934,6.6932204,0.02
8216,52.2254934,6.6932204,0.02
8217,52.2254934,6.6932204,0.02
8218,52.2254934,6.6932204,0.02
8219,52.2254934,6.6932204,0.02
8220,52.2254934,6.6932204,0.02
8221,52.2254934,6.6932204,0.02
8222,52.2254934,6.6932204,0.02
8223,52.2254935,6.6932204,0.02
8224,52.2254935,6.6932204,0.02
8225,52.2254935,6.6932204,0.02
8226,52.2254935,6.6932204,0.02
8227,52.2254935,6.6932204,0.02
8228,52.2254935,6.6932204,0.02
8229,52.2254935,6.6932204,0.02
8230,52.2254935,6.6932204,0.02
8231,52.2254935,6.6932204,0.02
8232,52.2254935,6.6932204,0.02
8233,52.2254935,6.6932204,0.02
8234,52.2254935,6.6932204,0.02
8235,52.2254935,6.6932204,0.02
8236,52.2254935,6.6932204,0.02
8237,52.2254935,6.6932204,0.02
8238,52.2254935,6.6932204,0.02
8239,52.2254935,6.6932204,0.02
8240,52.2254935,6.6932204,0.03
8241,52.2254935,6.6932204,0.03
8242,52.2254935,6.6932204,0.03
8243,52.2254935,6.6932204,0.03
8244,52.2254935,6.6932204,0.03
8245,52.2254935,6.6932204,0.03
8246,52.2254935,6.6932204,0.03
8247,52.2254935,6.6932204,0.03
8248,52.2254935,6.6932204,0.03
8249,52.2254935,6.6932204,0.03
8250,52.2254935,6.6932205,0.02
8251,52.2254935,6.6932205,0.02
8252,52.2254935,6.6932205,0.02
8253,52.2254935,6.6932205,0.02
8254,52.2254935,6.6932205,0.02
8255,52.2254935,6.6932205,0.02
8256,52.2254935,6.6932205,0.02
8257,52.2254935,6.6932205,0.02
8258,52.2254935,6.6932205,0.02
8259,52.2254935,6.6932205,0.02
8260,52.2254935,6.6932205,0.02
8261,52.2254935,6.6932205,0.02
8262,52.2254935,6.6932205,0.02
8263,52.2254936,6.6932205,0.02
8264,52.2254936,6.6932205,0.02
8265,52.2254936,6.6932205,0.02
8266,52.2254936,6.6932205,0.02
8267,52.2254936,6.6932205,0.02
8268,52.2254936,6.6932205,0.02
8269,52.2254936,6.6932205,0.02
8270,52.2254936,6.6932205,0.02
8271,52.2254936,6.6932205,0.02
8272,52.2254936,6.6932205,0.02
8273,52.2254936,6.6932205,0.02
8274,52.2254936,6.6932205,0.02
8275,52.2254936,6.6932205,0.02
8276,52.2254936,6.6932205,0.02
8277,52.2254936,6.6932205,0.02
8278,52.2254936,6.6932205,0.02
8279,52.2254936,6.6932205,0.02
8280,52.2254936,6.6932205,0.02
8281,52.2254936,6.6932205,0.02
8282,52.2254936,6.6932205,0.02
8283,52.2254936,6.6932205,0.02
8284,52.2254936,6.6932205,0.02
8285,52.2254936,6.6932205,0.02
8286,52.2254936,6.6932205,0.02
8287,52.2254936,6.6932205,0.02
8288,52.2254936,6.6932205,0.02
8289,52.2254936,6.6932205,0.02
8290,52.2254936,6.6932205,0.02
8291,52.2254936,6.6932205,0.02
8292,52.2254936,6.6932205,0.02
8293,52.2254936,6.6932205,0.02
8294,52.2254936,6.6932205,0.02
8295,52.2254936,6.6932205,0.02
8296,52.2254936,6.6932205,0.02
8297,52.2254936,6.6932205,0.02
8298,52.2254936,6.6932205,0.02
8299,52.2254936,6.6932205,0.02
8300,52.2254936,6.6932205,0.02
8301,52.2254936,6.6932205,0.02
8302,52.2254936,6.6932205,0.02
8303,52.2254936,6.6932205,0.02
8304,52.2254936,6.6932205,0.02
8305,52.2254936,6.6932205,0.02
8306,52.2254936,6.6932205,0.02
8307,52.2254936,6.6932205,0.02
8308,52.2254936,6.6932205,0.02
8309,52.2254936,6.6932206,0.02
8310,52.2254936,6.6932206,0.02
8311,52.2254936,6.6932206,0.02
8312,52.2254936,6.6932206,0.02
8313,52.2254936,6.6932206,0.02
8314,52.2254936,6.6932206,0.02
8315,52.2254936,6.6932206,0.02
8316,52.2254936,6.6932206,0.02
8317,52.2254936,6.6932206,0.02
8318,52.2254936,6.6932206,0.02
8319,52.2254936,6.6932206,0.02
8320,52.2254936,6.6932206,0.02
8321,52.2254936,6.6932206,0.02
8322,52.2254936,6.6932206,0.02
8323,52.2254936,6.6932206,0.02
8324,52.2254936,6.6932206,0.02
8325,52.2254936,6.6932206,0.02
8326,52.2254936,6.6932206,0.02
8327,52.2254936,6.6932206,0.02
8328,52.2254936,6.6932206,0.02
8329,52.2254936,6.6932206,0.02
8330,52.2254936,6.6932206,0.02
8331,52.2254936,6.6932206,0.02
8332,52.2254936,6.6932206,0.02
8333,52.2254936,6.6932206,0.02
8334,52.2254936,6.6932206,0.02
8335,52.2254936,6.6932206,0.02
8336,52.2254936,6.6932206,0.02
8337,52.2254937,6.6932205,0.02
8338,52.2254937,6.6932205,0.02
8339,52.2254937,6.6932205,0.02
8340,52.2254937,6.6932205,0.02
8341,52.2254937,6.6932205,0.02
8342,52.2254937,6.6932205,0.02
8343,52.2254937,6.6932205,0.02
8344,52.2254937,6.6932205,0.02
8345,52.2254937,6.6932205,0.02
8346,52.2254937,6.6932205,0.02
8347,52.2254937,6.6932205,0.02
8348,52.2254937,6.6932205,0.02
8349,52.2254937,6.6932205,0.02
8350,52.2254937,6.6932203,0.02
8351,52.2254937,6.6932203,0.02
8352,52.2254937,6.6932203,0.02
8353,52.2254937,6.6932203,0.02
8354,52.2254937,6.6932203,0.02
8355,52.2254937,6.6932203,0.02
8356,52.2254937,6.6932203,0.02
8357,52.2254937,6.6932203,0.02
8358,52.2254937,6.6932203,0.02
8359,52.2254937,6.6932203,0.02
8360,52.2254936,6.6932201,0.02
8361,52.2254936,6.6932201,0.02
8362,52.2254936,6.6932201,0.02
8363,52.2254936,6.6932201,0.02
8364,52.2254936,6.6932201,0.02
8365,52.2254936,6.6932201,0.02
8366,52.2254936,6.6932201,0.02
8367,52.2254936,6.6932201,0.02
8368,52.2254936,6.6932201,0.02
8369,52.2254936,6.6932201,0.02
8370,52.2254936,6.6932199,0.02
8371,52.2254936,6.6932199,0.02
8372,52.2254936,6.6932199,0.02
8373,52.2254936,6.6932199,0.02
8374,52.2254936,6.6932199,0.02
8375,52.2254936,6.6932199,0.02
8376,52.2254936,6.6932199,0.02
8377,52.2254936,6.6932199,0.02
8378,52.2254934,6.6932204,0.02
8379,52.2254934,6.6932204,0.02
8380,52.2254934,6.6932204,0.02
8381,52.2254934,6.6932204,0.02
8382,52.2254934,6.6932204,0.02
8383,52.2254934,6.6932204,0.02
8384,52.2254931,6.6932212,0.02
8385,52.2254931,6.6932212,0.02
8386,52.2254931,6.6932212,0.02
8387,52.2254931,6.6932212,0.02
8388,52.2254931,6.6932212,0.02
8389,52.2254931,6.6932212,0.02
8390,52.2254931,6.6932212,0.02
8391,52.2254925,6.6932226,0.02
8392,52.2254925,6.6932226,0.02
8393,52.2254925,6.6932226,0.02
8394,52.2254925,6.6932226,0.02
8395,52.2254925,6.6932226,0.02
8396,52.2254925,6.6932226,0.02
8397,52.2254925,6.6932226,0.02
8398,52.2254925,6.6932226,0.02
8399,52.2254925,6.6932226,0.02
8400,52.2254925,6.6932226,0.02
8401,52.2254925,6.6932226,0.02
8402,52.2254925,6.6932226,0.02
8403,52.2254925,6.6932226,0.02
8404,52.2254925,6.6932226,0.02
8405,52.2254925,6.6932226,0.02
8406,52.2254925,6.6932226,0.02
8407,52.2254925,6.6932226,0.02
8408,52.2254925,6.6932226,0.02
8409,52.2254925,6.6932226,0.02
8410,52.2254917,6.6932247,0.02
8411,52.2254917,6.6932247,0.02
8412,52.2254917,6.6932247,0.02
8413,52.2254917,6.6932247,0.02
8414,52.2254917,6.6932247,0.02
8415,52.2254917,6.6932247,0.02
8416,52.2254917,6.6932247,0.02
8417,52.2254917,6.6932247,0.02
8418,52.2254917,6.6932247,0.02
8419,52.2254917,6.6932247,0.02
8420,52.2254917,6.6932247,0.02
8421,52.2254917,6.6932247,0.02
8422,52.2254917,6.6932247,0.02
8423,52.2254917,6.6932247,0.02
8424,52.2254906,6.6932277,0.02
8425,52.2254906,6.6932277,0.02
8426,52.2254906,6.6932277,0.02
8427,52.2254906,6.6932277,0.02
8428,52.2254906,6.6932277,0.02
8429,52.2254906,6.6932277,0.02
8430,52.2254906,6.6932277,0.02
8431,52.2254906,6.6932277,0.02
8432,52.2254906,6.6932277,0.02
8433,52.2254606,6.6933072,0.02
8434,52.2254606,6.6933072,0.02
8435,52.2254606,6.6933072,0.02
8436,52.2254606,6.6933072,0.02
8437,52.2254606,6.6933072,0.02
8438,52.2254606,6.6933072,0.02
8439,52.2254606,6.6933072,0.02
8440,52.2254585,6.6933141,0.02
8441,52.2254585,6.6933141,0.02
8442,52.2254585,6.6933141,0.02
8443,52.2254585,6.6933141,0.02
8444,52.2254585,6.6933141,0.02
8445,52.2254585,6.6933141,0.02
8446,52.2254585,6.6933141,0.02
8447,52.2254585,6.6933141,0.02
8448,52.2254585,6.6933141,0.02
8449,52.2254564,6.693321,0.02
8450,52.2254564,6.693321,0.02
8451,52.2254564,6.693321,0.02
8452,52.2254564,6.693321,0.02
8453,52.2254564,6.693321,0.02
8454,52.2254564,6.693321,0.02
8455,52.2254564,6.693321,0.02
8456,52.2254564,6.693321,0.02
8457,52.2254564,6.693321,0.02
8458,52.2254564,6.693321,0.02
8459,52.2254564,6.693321,0.02
8460,52.2254564,6.693321,0.02
8461,52.2254564,6.693321,0.02
8462,52.2254564,6.693321,0.02
8463,52.2254543,6.6933278,0.02
8464,52.2254543,6.6933278,0.02
8465,52.2254543,6.6933278,0.02
8466,52.2254543,6.6933278,0.02
8467,52.2254543,6.6933278,0.02
8468,52.2254543,6.6933278,0.02
8469,52.2254543,6.6933278,0.02
8470,52.2254543,6.6933278,0.02
8471,52.2254543,6.6933278,0.02
8472,52.2254543,6.6933278,0.02
8473,52.2254543,6.6933278,0.02
8474,52.2254543,6.6933278,0.02
8475,52.2254543,6.6933278,0.02
8476,52.2254523,6.6933348,0.02
8477,52.2254523,6.6933348,0.02
8478,52.2254523,6.6933348,0.02
8479,52.2254523,6.6933348,0.02
8480,52.2254523,6.6933348,0.02
8481,52.2254523,6.6933348,0.02
8482,52.2254523,6.6933348,0.02
8483,52.2254523,6.6933348,0.02
8484,52.2254523,6.6933348,0.02
8485,52.2254523,6.6933348,0.03
8486,52.2254503,6.6933419,0.03
8487,52.2254503,6.6933419,0.03
8488,52.2254503,6.6933419,0.03
8489,52.2254503,6.6933419,0.03
8490,52.2254503,6.6933419,0.03
8491,52.2254503,6.6933419,0.03
8492,52.2254503,6.6933419,0.03
